,input_num
5232,70
5233,70
5234,70
5235,70
5236,70
5237,70
5238,70
5239,70
5240,70
5241,70
5242,70
5243,70
5244,71
5245,71
5246,71
5247,71
5248,71
5249,71
5250,71
5251,71
5252,71
5253,71
5254,71
5255,71
5256,71
5257,71
5258,71
5259,71
5260,71
5261,71
5262,71
5263,71
5264,72
5265,72
5266,72
5267,72
5268,72
5269,72
5270,72
5271,72
5272,72
5273,72
5274,72
5275,72
5276,72
5277,72
5278,72
5279,72
5280,72
5281,72
5282,72
5283,72
5284,73
5285,73
5286,73
5287,73
5288,73
5289,73
5290,73
5291,73
5292,73
5293,73
5294,73
5295,73
5296,73
5297,73
5298,73
5299,73
5300,73
5301,73
5302,73
5303,73
5304,74
5305,74
5306,74
5307,74
5308,74
5309,74
5310,74
5311,74
5312,74
5313,74
5314,74
5315,74
5316,74
5317,74
5318,74
5319,74
5320,74
5321,74
5322,74
5323,74
5324,75
5325,75
5326,75
5327,75
5328,75
5329,75
5330,75
5331,75
5332,75
5333,75
5334,75
5335,75
5336,75
5337,75
5338,75
5339,75
5340,75
5341,75
5342,75
5343,75
5344,76
5345,76
5346,76
5347,76
5348,76
5349,76
5350,76
5351,76
5352,76
5353,76
5354,76
5355,76
5356,76
5357,76
5358,76
5359,76
5360,76
5361,76
5362,76
5363,76
5364,77
5365,77
5366,77
5367,77
5368,77
5369,77
5370,77
5371,77
5372,77
5373,77
5374,77
5375,77
5376,77
5377,77
5378,77
5379,77
5380,77
5381,77
5382,77
5383,77
5384,78
5385,78
5386,78
5387,78
5388,78
5389,78
5390,78
5391,78
5392,78
5393,78
5394,78
5395,78
5396,78
5397,78
5398,78
5399,78
5400,78
5401,78
5402,78
5403,78
5404,79
5405,79
5406,79
5407,79
5408,79
5409,79
5410,79
5411,79
5412,79
5413,79
5414,79
5415,79
5416,79
5417,79
5418,79
5419,79
5420,79
5421,79
5422,79
5423,79
5424,80
5425,80
5426,80
5427,80
5428,80
5429,80
5430,80
5431,80
5432,80
5433,80
5434,80
5435,80
5436,80
5437,80
5438,80
5439,80
5440,80
5441,80
5442,80
5443,80
5444,81
5445,81
5446,81
5447,81
5448,81
5449,81
5450,81
5451,81
5452,81
5453,81
5454,81
5455,81
5456,81
5457,81
5458,81
5459,81
5460,81
5461,81
5462,81
5463,81
5464,82
5465,82
5466,82
5467,82
5468,82
5469,82
5470,82
5471,82
5472,82
5473,82
5474,82
5475,82
5476,82
5477,82
5478,82
5479,82
5480,82
5481,82
5482,82
5483,82
5484,83
5485,83
5486,83
5487,83
5488,83
5489,83
5490,83
5491,83
5492,83
5493,83
5494,83
5495,83
5496,83
5497,83
5498,83
5499,83
5500,83
5501,83
5502,83
5503,83
5504,84
5505,84
5506,84
5507,84
5508,84
5509,84
5510,84
5511,84
5512,84
5513,84
5514,84
5515,84
5516,84
5517,84
5518,84
5519,84
5520,84
5521,84
5522,84
5523,84
5524,85
5525,85
5526,85
5527,85
5528,85
5529,85
5530,85
5531,85
5532,85
5533,85
5534,85
5535,85
5536,85
5537,85
5538,85
5539,85
5540,85
5541,85
5542,85
5543,85
5544,86
5545,86
5546,86
5547,86
5548,86
5549,86
5550,86
5551,86
5552,86
5553,86
5554,86
5555,86
5556,86
5557,86
5558,86
5559,86
5560,86
5561,86
5562,86
5563,86
5564,87
5565,87
5566,87
5567,87
5568,87
5569,87
5570,87
5571,87
5572,87
5573,87
5574,87
5575,87
5576,87
5577,87
5578,87
5579,87
5580,87
5581,87
5582,87
5583,87
5584,88
5585,88
5586,88
5587,88
5588,88
5589,88
5590,88
5591,88
5592,88
5593,88
5594,88
5595,88
5596,88
5597,88
5598,88
5599,88
5600,88
5601,88
5602,88
5603,88
5604,89
5605,89
5606,89
5607,89
5608,89
5609,89
5610,89
5611,89
5612,89
5613,89
5614,89
5615,89
5616,89
5617,89
5618,89
5619,89
5620,89
5621,89
5622,89
5623,89
5624,90
5625,90
5626,90
5627,90
5628,90
5629,90
5630,90
5631,90
5632,90
5633,90
5634,90
5635,90
5636,90
5637,90
5638,90
5639,90
5640,90
5641,90
5642,90
5643,90
5644,91
5645,91
5646,91
5647,91
5648,91
5649,91
5650,91
5651,91
5652,91
5653,91
5654,91
5655,91
5656,91
5657,91
5658,91
5659,91
5660,91
5661,91
5662,91
5663,91
5664,92
5665,92
5666,92
5667,92
5668,92
5669,92
5670,92
5671,92
5672,92
5673,92
5674,92
5675,92
5676,92
5677,92
5678,92
5679,92
5680,92
5681,92
5682,92
5683,92
5684,93
5685,93
5686,93
5687,93
5688,93
5689,93
5690,93
5691,93
5692,93
5693,93
5694,93
5695,93
5696,93
5697,93
5698,93
5699,93
5700,93
5701,93
5702,93
5703,93
5704,94
5705,94
5706,94
5707,94
5708,94
5709,94
5710,94
5711,94
5712,94
5713,94
5714,94
5715,94
5716,94
5717,94
5718,94
5719,94
5720,94
5721,94
5722,94
5723,94
5724,95
5725,95
5726,95
5727,95
5728,95
5729,95
5730,95
5731,95
5732,95
5733,95
5734,95
5735,95
5736,95
5737,95
5738,95
5739,95
5740,95
5741,95
5742,95
5743,95
5744,96
5745,96
5746,96
5747,96
5748,96
5749,96
5750,96
5751,96
5752,96
5753,96
5754,96
5755,96
5756,96
5757,96
5758,96
5759,96
5760,96
5761,96
5762,96
5763,96
5764,97
5765,97
5766,97
5767,97
5768,97
5769,97
5770,97
5771,97
5772,97
5773,97
5774,97
5775,97
5776,97
5777,97
5778,97
5779,97
5780,97
5781,97
5782,97
5783,97
5784,98
5785,98
5786,98
5787,98
5788,98
5789,98
5790,98
5791,98
5792,98
5793,98
5794,98
5795,98
5796,98
5797,98
5798,98
5799,98
5800,98
5801,98
5802,98
5803,98
5804,0
5805,0
5806,0
5807,0
5808,0
5809,0
5810,0
5811,0
5812,0
5813,0
5814,0
5815,0
5816,0
5817,0
5818,0
5819,0
5820,0
5821,0
5822,0
5823,0
5824,1
5825,1
5826,1
5827,1
5828,1
5829,1
5830,1
5831,1
5832,1
5833,1
5834,1
5835,1
5836,1
5837,1
5838,1
5839,1
5840,1
5841,1
5842,1
5843,1
5844,2
5845,2
5846,2
5847,2
5848,2
5849,2
5850,2
5851,2
5852,2
5853,2
5854,2
5855,2
5856,2
5857,2
5858,2
5859,2
5860,2
5861,2
5862,2
5863,2
5864,3
5865,3
5866,3
5867,3
5868,3
5869,3
5870,3
5871,3
5872,3
5873,3
5874,3
5875,3
5876,3
5877,3
5878,3
5879,3
5880,3
5881,3
5882,3
5883,3
5884,4
5885,4
5886,4
5887,4
5888,4
5889,4
5890,4
5891,4
5892,4
5893,4
5894,4
5895,4
5896,4
5897,4
5898,4
5899,4
5900,4
5901,4
5902,4
5903,4
5904,5
5905,5
5906,5
5907,5
5908,5
5909,5
5910,5
5911,5
5912,5
5913,5
5914,5
5915,5
5916,5
5917,5
5918,5
5919,5
5920,5
5921,5
5922,5
5923,5
5924,6
5925,6
5926,6
5927,6
5928,6
5929,6
5930,6
5931,6
5932,6
5933,6
5934,6
5935,6
5936,6
5937,6
5938,6
5939,6
5940,6
5941,6
5942,6
5943,6
5944,7
5945,7
5946,7
5947,7
5948,7
5949,7
5950,7
5951,7
5952,7
5953,7
5954,7
5955,7
5956,7
5957,7
5958,7
5959,7
5960,7
5961,7
5962,7
5963,7
5964,8
5965,8
5966,8
5967,8
5968,8
5969,8
5970,8
5971,8
5972,8
5973,8
5974,8
5975,8
5976,8
5977,8
5978,8
5979,8
5980,8
5981,8
5982,8
5983,8
5984,9
5985,9
5986,9
5987,9
5988,9
5989,9
5990,9
5991,9
5992,9
5993,9
5994,9
5995,9
5996,9
5997,9
5998,9
5999,9
6000,9
6001,9
6002,9
6003,9
6004,0
6005,0
6006,0
6007,0
6008,0
6009,0
6010,0
6011,0
6012,0
6013,0
6014,0
6015,0
6016,0
6017,0
6018,0
6019,0
6020,0
6021,0
6022,0
6023,0
6024,1
6025,1
6026,1
6027,1
6028,1
6029,1
6030,1
6031,1
6032,1
6033,1
6034,1
6035,1
6036,1
6037,1
6038,1
6039,1
6040,1
6041,1
6042,1
6043,1
6044,2
6045,2
6046,2
6047,2
6048,2
6049,2
6050,2
6051,2
6052,2
6053,2
6054,2
6055,2
6056,2
6057,2
6058,2
6059,2
6060,2
6061,2
6062,2
6063,2
6064,3
6065,3
6066,3
6067,3
6068,3
6069,3
6070,3
6071,3
6072,3
6073,3
6074,3
6075,3
6076,3
6077,3
6078,3
6079,3
6080,3
6081,3
6082,3
6083,3
6084,4
6085,4
6086,4
6087,4
6088,4
6089,4
6090,4
6091,4
6092,4
6093,4
6094,4
6095,4
6096,4
6097,4
6098,4
6099,4
6100,4
6101,4
6102,4
6103,4
6104,5
6105,5
6106,5
6107,5
6108,5
6109,5
6110,5
6111,5
6112,5
6113,5
6114,5
6115,5
6116,5
6117,5
6118,5
6119,5
6120,5
6121,5
6122,5
6123,5
6124,6
6125,6
6126,6
6127,6
6128,6
6129,6
6130,6
6131,6
6132,6
6133,6
6134,6
6135,6
6136,6
6137,6
6138,6
6139,6
6140,6
6141,6
6142,6
6143,6
6144,7
6145,7
6146,7
6147,7
6148,7
6149,7
6150,7
6151,7
6152,7
6153,7
6154,7
6155,7
6156,7
6157,7
6158,7
6159,7
6160,7
6161,7
6162,7
6163,7
6164,8
6165,8
6166,8
6167,8
6168,8
6169,8
6170,8
6171,8
6172,8
6173,8
6174,8
6175,8
6176,8
6177,8
6178,8
6179,8
6180,8
6181,8
6182,8
6183,8
6184,9
6185,9
6186,9
6187,9
6188,9
6189,9
6190,9
6191,9
6192,9
6193,9
6194,9
6195,9
6196,9
6197,9
6198,9
6199,9
6200,9
6201,9
6202,9
6203,9
6204,10
6205,10
6206,10
6207,10
6208,10
6209,10
6210,10
6211,10
6212,10
6213,10
6214,10
6215,10
6216,10
6217,10
6218,10
6219,10
6220,10
6221,10
6222,10
6223,10
6224,11
6225,11
6226,11
6227,11
6228,11
6229,11
6230,11
6231,11
6232,11
6233,11
6234,11
6235,11
6236,11
6237,11
6238,11
6239,11
6240,11
6241,11
6242,11
6243,11
6244,12
6245,12
6246,12
6247,12
6248,12
6249,12
6250,12
6251,12
6252,12
6253,12
6254,12
6255,12
6256,12
6257,12
6258,12
6259,12
6260,12
6261,12
6262,12
6263,12
6264,13
6265,13
6266,13
6267,13
6268,13
6269,13
6270,13
6271,13
6272,13
6273,13
6274,13
6275,13
6276,13
6277,13
6278,13
6279,13
6280,13
6281,13
6282,13
6283,13
6284,14
6285,14
6286,14
6287,14
6288,14
6289,14
6290,14
6291,14
6292,14
6293,14
6294,14
6295,14
6296,14
6297,14
6298,14
6299,14
6300,14
6301,14
6302,14
6303,14
6304,15
6305,15
6306,15
6307,15
6308,15
6309,15
6310,15
6311,15
6312,15
6313,15
6314,15
6315,15
6316,15
6317,15
6318,15
6319,15
6320,15
6321,15
6322,15
6323,15
6324,16
6325,16
6326,16
6327,16
6328,16
6329,16
6330,16
6331,16
6332,16
6333,16
6334,16
6335,16
6336,16
6337,16
6338,16
6339,16
6340,16
6341,16
6342,16
6343,16
6344,17
6345,17
6346,17
6347,17
6348,17
6349,17
6350,17
6351,17
6352,17
6353,17
6354,17
6355,17
6356,17
6357,17
6358,17
6359,17
6360,17
6361,17
6362,17
6363,17
6364,18
6365,18
6366,18
6367,18
6368,18
6369,18
6370,18
6371,18
6372,18
6373,18
6374,18
6375,18
6376,18
6377,18
6378,18
6379,18
6380,18
6381,18
6382,18
6383,18
6384,19
6385,19
6386,19
6387,19
6388,19
6389,19
6390,19
6391,19
6392,19
6393,19
6394,19
6395,19
6396,19
6397,19
6398,19
6399,19
6400,19
6401,19
6402,19
6403,19
6404,20
6405,20
6406,20
6407,20
6408,20
6409,20
6410,20
6411,20
6412,20
6413,20
6414,20
6415,20
6416,20
6417,20
6418,20
6419,20
6420,20
6421,20
6422,20
6423,20
6424,21
6425,21
6426,21
6427,21
6428,21
6429,21
6430,21
6431,21
6432,21
6433,21
6434,21
6435,21
6436,21
6437,21
6438,21
6439,21
6440,21
6441,21
6442,21
6443,21
6444,22
6445,22
6446,22
6447,22
6448,22
6449,22
6450,22
6451,22
6452,22
6453,22
6454,22
6455,22
6456,22
6457,22
6458,22
6459,22
6460,22
6461,22
6462,22
6463,22
6464,23
6465,23
6466,23
6467,23
6468,23
6469,23
6470,23
6471,23
6472,23
6473,23
6474,23
6475,23
6476,23
6477,23
6478,23
6479,23
6480,23
6481,23
6482,23
6483,23
6484,24
6485,24
6486,24
6487,24
6488,24
6489,24
6490,24
6491,24
6492,24
6493,24
6494,24
6495,24
6496,24
6497,24
6498,24
6499,24
6500,24
6501,24
6502,24
6503,24
6504,25
6505,25
6506,25
6507,25
6508,25
6509,25
6510,25
6511,25
6512,25
6513,25
6514,25
6515,25
6516,25
6517,25
6518,25
6519,25
6520,25
6521,25
6522,25
6523,25
6524,26
6525,26
6526,26
6527,26
6528,26
6529,26
6530,26
6531,26
6532,26
6533,26
6534,26
6535,26
6536,26
6537,26
6538,26
6539,26
6540,26
6541,26
6542,26
6543,26
6544,27
6545,27
6546,27
6547,27
6548,27
6549,27
6550,27
6551,27
6552,27
6553,27
6554,27
6555,27
6556,27
6557,27
6558,27
6559,27
6560,27
6561,27
6562,27
6563,27
6564,28
6565,28
6566,28
6567,28
6568,28
6569,28
6570,28
6571,28
6572,28
6573,28
6574,28
6575,28
6576,28
6577,28
6578,28
6579,28
6580,28
6581,28
6582,28
6583,28
6584,29
6585,29
6586,29
6587,29
6588,29
6589,29
6590,29
6591,29
6592,29
6593,29
6594,29
6595,29
6596,29
6597,29
6598,29
6599,29
6600,29
6601,29
6602,29
6603,29
6604,30
6605,30
6606,30
6607,30
6608,30
6609,30
6610,30
6611,30
6612,30
6613,30
6614,30
6615,30
6616,30
6617,30
6618,30
6619,30
6620,30
6621,30
6622,30
6623,30
6624,31
6625,31
6626,31
6627,31
6628,31
6629,31
6630,31
6631,31
6632,31
6633,31
6634,31
6635,31
6636,31
6637,31
6638,31
6639,31
6640,31
6641,31
6642,31
6643,31
6644,32
6645,32
6646,32
6647,32
6648,32
6649,32
6650,32
6651,32
6652,32
6653,32
6654,32
6655,32
6656,32
6657,32
6658,32
6659,32
6660,32
6661,32
6662,32
6663,32
6664,33
6665,33
6666,33
6667,33
6668,33
6669,33
6670,33
6671,33
6672,33
6673,33
6674,33
6675,33
6676,33
6677,33
6678,33
6679,33
6680,33
6681,33
6682,33
6683,33
6684,34
6685,34
6686,34
6687,34
6688,34
6689,34
6690,34
6691,34
6692,34
6693,34
6694,34
6695,34
6696,34
6697,34
6698,34
6699,34
6700,34
6701,34
6702,34
6703,34
6704,35
6705,35
6706,35
6707,35
6708,35
6709,35
6710,35
6711,35
6712,35
6713,35
6714,35
6715,35
6716,35
6717,35
6718,35
6719,35
6720,35
6721,35
6722,35
6723,35
6724,36
6725,36
6726,36
6727,36
6728,36
6729,36
6730,36
6731,36
6732,36
6733,36
6734,36
6735,36
6736,36
6737,36
6738,36
6739,36
6740,36
6741,36
6742,36
6743,36
6744,37
6745,37
6746,37
6747,37
6748,37
6749,37
6750,37
6751,37
6752,37
6753,37
6754,37
6755,37
6756,37
6757,37
6758,37
6759,37
6760,37
6761,37
6762,37
6763,37
6764,38
6765,38
6766,38
6767,38
6768,38
6769,38
6770,38
6771,38
6772,38
6773,38
6774,38
6775,38
6776,38
6777,38
6778,38
6779,38
6780,38
6781,38
6782,38
6783,38
6784,39
6785,39
6786,39
6787,39
6788,39
6789,39
6790,39
6791,39
6792,39
6793,39
6794,39
6795,39
6796,39
6797,39
6798,39
6799,39
6800,39
6801,39
6802,39
6803,39
6804,0
6805,0
6806,0
6807,0
6808,0
6809,0
6810,0
6811,0
6812,0
6813,0
6814,0
6815,0
6816,0
6817,0
6818,0
6819,0
6820,0
6821,0
6822,0
6823,0
6824,1
6825,1
6826,1
6827,1
6828,1
6829,1
6830,1
6831,1
6832,1
6833,1
6834,1
6835,1
6836,1
6837,1
6838,1
6839,1
6840,1
6841,1
6842,1
6843,1
6844,2
6845,2
6846,2
6847,2
6848,2
6849,2
6850,2
6851,2
6852,2
6853,2
6854,2
6855,2
6856,2
6857,2
6858,2
6859,2
6860,2
6861,2
6862,2
6863,2
6864,3
6865,3
6866,3
6867,3
6868,3
6869,3
6870,3
6871,3
6872,3
6873,3
6874,3
6875,3
6876,3
6877,3
6878,3
6879,3
6880,3
6881,3
6882,3
6883,3
6884,4
6885,4
6886,4
6887,4
6888,4
6889,4
6890,4
6891,4
6892,4
6893,4
6894,4
6895,4
6896,4
6897,4
6898,4
6899,4
6900,4
6901,4
6902,4
6903,4
6904,5
6905,5
6906,5
6907,5
6908,5
6909,5
6910,5
6911,5
6912,5
6913,5
6914,5
6915,5
6916,5
6917,5
6918,5
6919,5
6920,5
6921,5
6922,5
6923,5
6924,6
6925,6
6926,6
6927,6
6928,6
6929,6
6930,6
6931,6
6932,6
6933,6
6934,6
6935,6
6936,6
6937,6
6938,6
6939,6
6940,6
6941,6
6942,6
6943,6
6944,7
6945,7
6946,7
6947,7
6948,7
6949,7
6950,7
6951,7
6952,7
6953,7
6954,7
6955,7
6956,7
6957,7
6958,7
6959,7
6960,7
6961,7
6962,7
6963,7
6964,8
6965,8
6966,8
6967,8
6968,8
6969,8
6970,8
6971,8
6972,8
6973,8
6974,8
6975,8
6976,8
6977,8
6978,8
6979,8
6980,8
6981,8
6982,8
6983,8
6984,9
6985,9
6986,9
6987,9
6988,9
6989,9
6990,9
6991,9
6992,9
6993,9
6994,9
6995,9
6996,9
6997,9
6998,9
6999,9
7000,9
7001,9
7002,9
7003,9
7004,10
7005,10
7006,10
7007,10
7008,10
7009,10
7010,10
7011,10
7012,10
7013,10
7014,10
7015,10
7016,10
7017,10
7018,10
7019,10
7020,10
7021,10
7022,10
7023,10
7024,11
7025,11
7026,11
7027,11
7028,11
7029,11
7030,11
7031,11
7032,11
7033,11
7034,11
7035,11
7036,11
7037,11
7038,11
7039,11
7040,11
7041,11
7042,11
7043,11
7044,12
7045,12
7046,12
7047,12
7048,12
7049,12
7050,12
7051,12
7052,12
7053,12
7054,12
7055,12
7056,12
7057,12
7058,12
7059,12
7060,12
7061,12
7062,12
7063,12
7064,13
7065,13
7066,13
7067,13
7068,13
7069,13
7070,13
7071,13
7072,13
7073,13
7074,13
7075,13
7076,13
7077,13
7078,13
7079,13
7080,13
7081,13
7082,13
7083,13
7084,14
7085,14
7086,14
7087,14
7088,14
7089,14
7090,14
7091,14
7092,14
7093,14
7094,14
7095,14
7096,14
7097,14
7098,14
7099,14
7100,14
7101,14
7102,14
7103,14
7104,15
7105,15
7106,15
7107,15
7108,15
7109,15
7110,15
7111,15
7112,15
7113,15
7114,15
7115,15
7116,15
7117,15
7118,15
7119,15
7120,15
7121,15
7122,15
7123,15
7124,16
7125,16
7126,16
7127,16
7128,16
7129,16
7130,16
7131,16
7132,16
7133,16
7134,16
7135,16
7136,16
7137,16
7138,16
7139,16
7140,16
7141,16
7142,16
7143,16
7144,17
7145,17
7146,17
7147,17
7148,17
7149,17
7150,17
7151,17
7152,17
7153,17
7154,17
7155,17
7156,17
7157,17
7158,17
7159,17
7160,17
7161,17
7162,17
7163,17
7164,18
7165,18
7166,18
7167,18
7168,18
7169,18
7170,18
7171,18
7172,18
7173,18
7174,18
7175,18
7176,18
7177,18
7178,18
7179,18
7180,18
7181,18
7182,18
7183,18
7184,19
7185,19
7186,19
7187,19
7188,19
7189,19
7190,19
7191,19
7192,19
7193,19
7194,19
7195,19
7196,19
7197,19
7198,19
7199,19
7200,19
7201,19
7202,19
7203,19
7204,20
7205,20
7206,20
7207,20
7208,20
7209,20
7210,20
7211,20
7212,20
7213,20
7214,20
7215,20
7216,20
7217,20
7218,20
7219,20
7220,20
7221,20
7222,20
7223,20
7224,21
7225,21
7226,21
7227,21
7228,21
7229,21
7230,21
7231,21
7232,21
7233,21
7234,21
7235,21
7236,21
7237,21
7238,21
7239,21
7240,21
7241,21
7242,21
7243,21
7244,22
7245,22
7246,22
7247,22
7248,22
7249,22
7250,22
7251,22
7252,22
7253,22
7254,22
7255,22
7256,22
7257,22
7258,22
7259,22
7260,22
7261,22
7262,22
7263,22
7264,23
7265,23
7266,23
7267,23
7268,23
7269,23
7270,23
7271,23
7272,23
7273,23
7274,23
7275,23
7276,23
7277,23
7278,23
7279,23
7280,23
7281,23
7282,23
7283,23
7284,24
7285,24
7286,24
7287,24
7288,24
7289,24
7290,24
7291,24
7292,24
7293,24
7294,24
7295,24
7296,24
7297,24
7298,24
7299,24
7300,24
7301,24
7302,24
7303,24
7304,25
7305,25
7306,25
7307,25
7308,25
7309,25
7310,25
7311,25
7312,25
7313,25
7314,25
7315,25
7316,25
7317,25
7318,25
7319,25
7320,25
7321,25
7322,25
7323,25
7324,26
7325,26
7326,26
7327,26
7328,26
7329,26
7330,26
7331,26
7332,26
7333,26
7334,26
7335,26
7336,26
7337,26
7338,26
7339,26
7340,26
7341,26
7342,26
7343,26
7344,27
7345,27
7346,27
7347,27
7348,27
7349,27
7350,27
7351,27
7352,27
7353,27
7354,27
7355,27
7356,27
7357,27
7358,27
7359,27
7360,27
7361,27
7362,27
7363,27
7364,28
7365,28
7366,28
7367,28
7368,28
7369,28
7370,28
7371,28
7372,28
7373,28
7374,28
7375,28
7376,28
7377,28
7378,28
7379,28
7380,28
7381,28
7382,28
7383,28
7384,29
7385,29
7386,29
7387,29
7388,29
7389,29
7390,29
7391,29
7392,29
7393,29
7394,29
7395,29
7396,29
7397,29
7398,29
7399,29
7400,29
7401,29
7402,29
7403,29
7404,30
7405,30
7406,30
7407,30
7408,30
7409,30
7410,30
7411,30
7412,30
7413,30
7414,30
7415,30
7416,30
7417,30
7418,30
7419,30
7420,30
7421,30
7422,30
7423,30
7424,31
7425,31
7426,31
7427,31
7428,31
7429,31
7430,31
7431,31
7432,31
7433,31
7434,31
7435,31
7436,31
7437,31
7438,31
7439,31
7440,31
7441,31
7442,31
7443,31
7444,32
7445,32
7446,32
7447,32
7448,32
7449,32
7450,32
7451,32
7452,32
7453,32
7454,32
7455,32
7456,32
7457,32
7458,32
7459,32
7460,32
7461,32
7462,32
7463,32
7464,33
7465,33
7466,33
7467,33
7468,33
7469,33
7470,33
7471,33
7472,33
7473,33
7474,33
7475,33
7476,33
7477,33
7478,33
7479,33
7480,33
7481,33
7482,33
7483,33
7484,34
7485,34
7486,34
7487,34
7488,34
7489,34
7490,34
7491,34
7492,34
7493,34
7494,34
7495,34
7496,34
7497,34
7498,34
7499,34
7500,34
7501,34
7502,34
7503,34
7504,35
7505,35
7506,35
7507,35
7508,35
7509,35
7510,35
7511,35
7512,35
7513,35
7514,35
7515,35
7516,35
7517,35
7518,35
7519,35
7520,35
7521,35
7522,35
7523,35
7524,36
7525,36
7526,36
7527,36
7528,36
7529,36
7530,36
7531,36
7532,36
7533,36
7534,36
7535,36
7536,36
7537,36
7538,36
7539,36
7540,36
7541,36
7542,36
7543,36
7544,37
7545,37
7546,37
7547,37
7548,37
7549,37
7550,37
7551,37
7552,37
7553,37
7554,37
7555,37
7556,37
7557,37
7558,37
7559,37
7560,37
7561,37
7562,37
7563,37
7564,38
7565,38
7566,38
7567,38
7568,38
7569,38
7570,38
7571,38
7572,38
7573,38
7574,38
7575,38
7576,38
7577,38
7578,38
7579,38
7580,38
7581,38
7582,38
7583,38
7584,39
7585,39
7586,39
7587,39
7588,39
7589,39
7590,39
7591,39
7592,39
7593,39
7594,39
7595,39
7596,39
7597,39
7598,39
7599,39
7600,39
7601,39
7602,39
7603,39
7604,40
7605,40
7606,40
7607,40
7608,40
7609,40
7610,40
7611,40
7612,40
7613,40
7614,40
7615,40
7616,40
7617,40
7618,40
7619,40
7620,40
7621,40
7622,40
7623,40
7624,41
7625,41
7626,41
7627,41
7628,41
7629,41
7630,41
7631,41
7632,41
7633,41
7634,41
7635,41
7636,41
7637,41
7638,41
7639,41
7640,41
7641,41
7642,41
7643,41
7644,42
7645,42
7646,42
7647,42
7648,42
7649,42
7650,42
7651,42
7652,42
7653,42
7654,42
7655,42
7656,42
7657,42
7658,42
7659,42
7660,42
7661,42
7662,42
7663,42
7664,43
7665,43
7666,43
7667,43
7668,43
7669,43
7670,43
7671,43
7672,43
7673,43
7674,43
7675,43
7676,43
7677,43
7678,43
7679,43
7680,43
7681,43
7682,43
7683,43
7684,44
7685,44
7686,44
7687,44
7688,44
7689,44
7690,44
7691,44
7692,44
7693,44
7694,44
7695,44
7696,44
7697,44
7698,44
7699,44
7700,44
7701,44
7702,44
7703,44
7704,45
7705,45
7706,45
7707,45
7708,45
7709,45
7710,45
7711,45
7712,45
7713,45
7714,45
7715,45
7716,45
7717,45
7718,45
7719,45
7720,45
7721,45
7722,45
7723,45
7724,46
7725,46
7726,46
7727,46
7728,46
7729,46
7730,46
7731,46
7732,46
7733,46
7734,46
7735,46
7736,46
7737,46
7738,46
7739,46
7740,46
7741,46
7742,46
7743,46
7744,47
7745,47
7746,47
7747,47
7748,47
7749,47
7750,47
7751,47
7752,47
7753,47
7754,47
7755,47
7756,47
7757,47
7758,47
7759,47
7760,47
7761,47
7762,47
7763,47
7764,48
7765,48
7766,48
7767,48
7768,48
7769,48
7770,48
7771,48
7772,48
7773,48
7774,48
7775,48
7776,48
7777,48
7778,48
7779,48
7780,48
7781,48
7782,48
7783,48
7784,49
7785,49
7786,49
7787,49
7788,49
7789,49
7790,49
7791,49
